"sim","n","censoring","alpha_analytical","beta_analytical","gamma_analytical","time_analytical","se_alpha_analytical","se_beta_analytical","se_gamma_analytical"
54,500,"heavy",1.2223506238996,0.456289423202497,0.207192170315147,NA,0.124062539887569,0.0237322530878994,0.139694139839736
55,500,"heavy",1.20790118288266,0.482962499739906,0.24961360893009,NA,0.123422921578659,0.0235276477215365,0.135276442075417
56,500,"heavy",0.849030071587858,0.529891293354464,0.299528346526016,NA,0.1388994836624,0.0261934914557182,0.139796887462279
57,500,"heavy",1.08753115828654,0.473619688750826,0.335420042231765,NA,0.136135236185108,0.0235338222714861,0.143536781911109
58,500,"heavy",1.11259283995313,0.483469299519007,0.24323105059527,NA,0.122011850175391,0.0224612357857136,0.130732324931992
59,500,"heavy",1.2180830154428,0.460775294992032,0.134676226737701,NA,0.149272102392216,0.025831174886068,0.166251162001746
60,500,"heavy",0.893384719659231,0.499551905164402,0.206150522205347,NA,0.137521304986022,0.0243407460184414,0.146018777511198
61,500,"heavy",1.03705557478452,0.468622864679511,0.255419739452601,NA,0.135639338306599,0.0240840149389027,0.149984250325431
62,500,"heavy",0.93209650423044,0.547812670431039,0.417958130586297,NA,0.160612053565324,0.0312188411814893,0.148441347131422
63,500,"heavy",0.918836501589899,0.491366134792028,0.320945751675271,NA,0.135905358857241,0.024070937876011,0.148419392102788
64,500,"heavy",0.830077174235916,0.534765311852679,0.324760657782575,NA,0.133942956158239,0.024178248048619,0.134491081074907
65,500,"heavy",0.873603274848415,0.515093372625557,0.0207887393962197,NA,0.150881423867953,0.0264173267207287,0.165121057262403
66,500,"heavy",1.07009189302783,0.47758320961152,0.238163062962715,NA,0.149113116091278,0.0288629378489078,0.144035635546622
67,500,"heavy",1.15181969232379,0.435177547305143,0.200197400904684,NA,0.131616442247868,0.022552379195049,0.143484715572205
68,500,"heavy",0.729522521983679,0.589501545147404,0.258137615418195,NA,0.14152084381662,0.0287349122737636,0.156287263465693
69,500,"heavy",1.06238633775455,0.463353056006209,0.372216855888636,NA,0.137830260319342,0.025835959824907,0.150894556342253
70,500,"heavy",0.863970683030436,0.544949464778822,0.299072461732479,NA,0.129595597373154,0.0268695701735939,0.127992913900298
71,500,"heavy",1.09539931792434,0.490945127645666,0.368425525520904,NA,0.147627345206212,0.0294568307286407,0.135895866190227
72,500,"heavy",1.12101286789792,0.464324258116136,0.346277973094603,NA,0.142647833020524,0.0229779437140657,0.153116181626429
73,500,"heavy",1.00673373127107,0.490564096718375,0.231222770538018,NA,0.141388748934454,0.0275007263098321,0.153247372392047
74,500,"heavy",1.04187158687419,0.52287895604783,0.224648958655573,NA,0.142121076082065,0.0276223046407066,0.146460133067674
75,500,"heavy",0.939730193865596,0.52767068162738,0.226142970995486,NA,0.136077945494116,0.0271944896415875,0.141712184489839
76,500,"heavy",1.05845485812093,0.46366890417297,0.243768384838041,NA,0.124367222319621,0.0211650175762721,0.132782374407344
77,500,"heavy",1.15371040905581,0.472144145843853,0.166115868771529,NA,0.138200646169522,0.0257553949953412,0.153336639446934
78,500,"heavy",0.902459782443833,0.526289436471418,0.0974428654309185,NA,0.147683927539854,0.0248142381487451,0.148043385792324
79,500,"heavy",1.15992470533019,0.447179901639162,0.158737937266403,NA,0.12535368401598,0.0201854731531055,0.134068829738631
80,500,"heavy",1.03677431172949,0.512341657010621,-0.0884297997648308,NA,0.129830042845377,0.0259202027405793,0.137433834070728
81,500,"heavy",0.954735645266708,0.539059426709415,0.167776833870803,NA,0.146761422671082,0.0300469815007224,0.156538170435132
82,500,"heavy",0.969384324482548,0.520025182300255,0.126279284226308,NA,0.150500011532751,0.028053210631341,0.145284373619453
83,500,"heavy",1.13119233760825,0.511471405133998,0.294256633974282,NA,0.145192853510894,0.0279791231498954,0.139759810934648
84,500,"heavy",0.96516922409597,0.503958797317178,0.322799615912889,NA,0.150941302833505,0.027317799198543,0.156317154510951
85,500,"heavy",1.31902106432014,0.42461931189274,0.151753694801705,NA,0.140707214704686,0.0271870411381728,0.154555124737641
86,500,"heavy",0.865955831382264,0.488949554705014,0.524631068640255,NA,0.152377765416425,0.0291813079264112,0.157201593328459
87,500,"heavy",0.988776230362168,0.540426366892973,0.0628014343859042,NA,0.138594174236329,0.0271163283047536,0.143274572247487
88,500,"heavy",0.966931285031793,0.51130645529861,0.147414578985758,NA,0.138025484973088,0.0257450717350793,0.14016285616231
89,500,"heavy",0.983455216655583,0.506225512625031,0.0679860306642843,NA,0.132835258611493,0.0240029012864455,0.142504929770524
90,500,"heavy",1.04414556525665,0.485840994867593,0.12138832408071,NA,0.130652070678404,0.0233406173484833,0.147302361917265
91,500,"heavy",1.012079041164,0.462958430216164,-0.0871010649991711,NA,0.119372788819495,0.0199344302068184,0.142433333817704
92,500,"heavy",0.741461164038896,0.549852524682279,0.426442511564222,NA,0.14911221986266,0.0275814021385882,0.157169364647303
93,500,"heavy",0.946890582077257,0.551501660802353,0.25149677878155,NA,0.147789394761196,0.0291605406158131,0.155464173923679
94,500,"heavy",0.87014622063084,0.514606708031075,0.381101557727386,NA,0.151831977403298,0.027128495721908,0.153863724347021
95,500,"heavy",1.02733809739416,0.515306517883793,0.0406553221268213,NA,0.135279295371784,0.0245047784622948,0.142798748665841
96,500,"heavy",0.769909992100052,0.552983334642676,0.140791662802628,NA,0.153521384954014,0.0285055592775227,0.158819337310673
97,500,"heavy",0.922325433819387,0.492055020823431,0.109247361988156,NA,0.133169258425539,0.0234183011367464,0.144485895330654
98,500,"heavy",1.32955026930034,0.455942890774658,-0.169609024615691,NA,0.11735621014622,0.0217828377986456,0.14053968505084
99,500,"heavy",1.15420163317159,0.463887127232686,0.340008195918409,NA,0.148355655017455,0.0252885557749734,0.163040321658998
100,500,"heavy",0.930283917874955,0.524268681177357,0.337181836085965,NA,0.142654937234342,0.0266846130193184,0.142128643433902
1,1000,"heavy",0.922743452225966,0.534899506606723,0.157275935913935,NA,0.099355046216048,0.020075818850175,0.105889425913739
2,1000,"heavy",1.13187781994002,0.493552582760753,0.153199758356367,NA,0.0956295540036292,0.0172020511100743,0.102139917354937
3,1000,"heavy",0.839685178695303,0.522078651382943,0.381379873419126,NA,0.10138560842925,0.0183740407364256,0.104319966878338
4,1000,"heavy",0.865014906612902,0.515934268845235,0.460796034296004,NA,0.093888385697851,0.0174458699852808,0.0965224677886342
5,1000,"heavy",1.21607731994555,0.473812656343551,-0.017420941385671,NA,0.0885601212044253,0.0160866861349127,0.0948379156959546
6,1000,"heavy",0.921773807139476,0.531058353617964,0.305434003063099,NA,0.107324536852305,0.0207362838959781,0.103194160369067
7,1000,"heavy",1.16271285079302,0.507175922127884,0.00375218602626833,NA,0.0960456877752207,0.0181128754884893,0.108560171600004
8,1000,"heavy",1.1395847095597,0.466373479111547,0.22947615356095,NA,0.100881729663011,0.0184984426772837,0.107456973857579
9,1000,"heavy",0.783399913896478,0.539833747901909,0.315415928984098,NA,0.0920904803039642,0.0176890988551926,0.0956107410450994
10,1000,"heavy",0.922295258496003,0.493139304604525,0.371915173583629,NA,0.102505118866298,0.0184987430609146,0.105431205085645
11,1000,"heavy",0.93465577769084,0.504520991650773,0.310641091915151,NA,0.0998315444086579,0.0186428151841543,0.0991653311805603
12,1000,"heavy",1.12935755176492,0.450442679265997,0.294556588695806,NA,0.0995016781176467,0.0172116093673056,0.108212731767343
13,1000,"heavy",1.01798873870091,0.488497572337642,0.264035119016491,NA,0.103306279695045,0.018410127901663,0.107947134886857
14,1000,"heavy",1.02280731379355,0.483461818411206,0.315861624823139,NA,0.104550129433603,0.0190527763237586,0.116894130050307
15,1000,"heavy",1.06216339144644,0.468218489609046,0.146047289150377,NA,0.0954907926475107,0.0170007591825444,0.0973381318066008
16,1000,"heavy",0.99577071251037,0.48802978075599,0.273778934879623,NA,0.103379412776382,0.0181709763797958,0.108668589745391
17,1000,"heavy",1.23470007686932,0.440792387042503,0.15561032592527,NA,0.0914079464850874,0.0153734570776462,0.0974357929584849
18,1000,"heavy",0.992897846295862,0.501226503711256,0.318635585256444,NA,0.0917441150636254,0.0170715597149829,0.0973199824125253
19,1000,"heavy",1.10294941848045,0.475935132412113,0.118700111674664,NA,0.0908601728258636,0.0159984477289738,0.0989109089481641
20,1000,"heavy",1.03447580264051,0.490261258306747,0.180266184122297,NA,0.0881073403167631,0.0167464310829559,0.0921605789225717
21,1000,"heavy",1.07716404232212,0.483979805657179,0.394012103144787,NA,0.117665323226002,0.0214403656803457,0.112535752395701
22,1000,"heavy",0.817862752216666,0.536085662715964,0.35868479968389,NA,0.0994523656694106,0.0193437610261334,0.0925303625739366
23,1000,"heavy",0.899407909757834,0.519768308664282,0.279794343960553,NA,0.102565394725855,0.0177004528694997,0.106501785382809
24,1000,"heavy",1.05822807411126,0.488377583743693,0.160527399404654,NA,0.0982465082906828,0.0174786955500428,0.10942011499697
25,1000,"heavy",1.01765079350207,0.49459084043358,0.153008630590389,NA,0.099754572285675,0.0181708842313622,0.0991021796483453
26,1000,"heavy",0.843714612549781,0.517051523631937,0.353417636987792,NA,0.104239519380412,0.0187294031359135,0.104544857099939
27,1000,"heavy",1.05958000495383,0.490055728471536,0.211593852637174,NA,0.0969754486804283,0.0173636655877613,0.100942973830861
28,1000,"heavy",1.00739345587798,0.509818527836661,0.22723791789933,NA,0.0905794418755754,0.0180144147419203,0.092830941222459
29,1000,"heavy",1.01966089766009,0.507051295733245,0.0613433023489428,NA,0.0911854877696115,0.0166891367808246,0.0997617695621568
30,1000,"heavy",1.12646471468621,0.47346630982143,0.0969425853515272,NA,0.0835237619278348,0.0160975499783879,0.093742325591955
31,1000,"heavy",1.15209774968597,0.486835812481718,0.152471644965409,NA,0.100487544773104,0.0197170913793224,0.106952422428269
32,1000,"heavy",1.11452195402357,0.499019929040017,0.169980404440401,NA,0.0954799446586088,0.0191064135673533,0.0986304892429446
33,1000,"heavy",1.0310614713248,0.512332460419387,0.111088421512835,NA,0.0941120879374837,0.0183088724050296,0.100336024742874
34,1000,"heavy",1.23315479054761,0.435025427002017,0.130112698202343,NA,0.0886461038909617,0.0151322025079084,0.101645731273683
35,1000,"heavy",0.962522895007997,0.505356239398265,0.407431247587874,NA,0.109828078654481,0.0197436829925389,0.11097673971251
36,1000,"heavy",0.847136819847108,0.522737035580955,0.418335340056826,NA,0.104216176022297,0.020039448129133,0.107211609990127
37,1000,"heavy",0.980853751416562,0.507145978292089,0.342630271427832,NA,0.0943929852900698,0.0181225002009283,0.102544406741957
38,1000,"heavy",0.958537145424505,0.503587379901671,0.386515127385424,NA,0.093867602591509,0.0177827740520489,0.0973411138301506
39,1000,"heavy",0.948871361025483,0.49619996765918,0.280126659075924,NA,0.0951853426355328,0.0172272724516812,0.100331214243296
40,1000,"heavy",1.0263874846305,0.512930709967385,0.318117554849168,NA,0.103099325695721,0.0202942801376508,0.102953381219979
41,1000,"heavy",0.849487898720335,0.529388305663592,0.257611961604736,NA,0.099036116071998,0.0182777758591663,0.104805735361096
42,1000,"heavy",1.03189204050285,0.492512273490625,0.232696184545716,NA,0.0954802104778272,0.0177040849171292,0.102061789105042
43,1000,"heavy",1.11394027973388,0.463630610640146,0.265693010771674,NA,0.0985688838983566,0.0183657856673749,0.101811923580482
44,1000,"heavy",0.945508559710885,0.503376980096551,0.387055634515183,NA,0.100177141392092,0.0193803148333627,0.106134364391893
45,1000,"heavy",1.01502968898755,0.489150129690163,0.174455228390394,NA,0.089000314464688,0.0161607683481094,0.0961454440287898
46,1000,"heavy",1.09739496948688,0.460195920378764,0.168741265783441,NA,0.0966366474696449,0.0166772338838003,0.107794636529607
47,1000,"heavy",0.994510170496455,0.499013108728118,0.355723309804596,NA,0.100816502393617,0.019545867598672,0.103731156587446
48,1000,"heavy",0.90905982241697,0.52068267713012,0.231576096912076,NA,0.10750078893295,0.0200804146135696,0.118314549567805
49,1000,"heavy",1.06146590732253,0.485338436651698,0.142654003114046,NA,0.0925755562142103,0.0167424562184901,0.106489621759798
50,1000,"heavy",1.04025848410168,0.483080625238829,0.297339649012255,NA,0.0929243970645994,0.0180830346644106,0.0977760136464531
51,1000,"heavy",1.10475973581734,0.49218229814692,0.178825509820738,NA,0.098516390778787,0.0183039287664367,0.104490796387656
52,1000,"heavy",0.923385184342303,0.494144195666801,0.280537006757324,NA,0.0982977080331203,0.0167871542799534,0.101141513940899
53,1000,"heavy",1.14558007336637,0.469771797519935,0.215134020945418,NA,0.0953976775162536,0.0172367275585352,0.104691951619741
54,1000,"heavy",0.835179761482817,0.49355128597932,0.42470778007777,NA,0.104881683174181,0.0182870176131668,0.10657040048193
55,1000,"heavy",1.03809816144086,0.520015358723814,0.156694509352372,NA,0.0985583593346108,0.0186793694016738,0.102054276817843
56,1000,"heavy",1.00373153291998,0.502152772891832,0.27719804307234,NA,0.0985722204172439,0.0190764868045308,0.106424193432468
57,1000,"heavy",0.94605341886757,0.506358218819198,0.232449219779549,NA,0.0952125271364704,0.0176219994388546,0.0997607051219561
58,1000,"heavy",0.979926633874631,0.524026610383053,0.241226810597124,NA,0.0983311342218842,0.0188930643760654,0.0997961358924978
59,1000,"heavy",0.999744050679215,0.521701150972122,0.082906268518251,NA,0.101107940743116,0.0188670856316794,0.0991450069305576
60,1000,"heavy",1.09216250821124,0.489982686068251,0.320932982510374,NA,0.106217641341303,0.0196823942245674,0.104053409841271
61,1000,"heavy",0.881354704737745,0.518583746440277,0.392530369303038,NA,0.103521220923854,0.019570450601796,0.111427210462218
62,1000,"heavy",0.952594373825067,0.523928710229836,0.434621714438539,NA,0.111663201908235,0.0217109119596941,0.108957419013598
63,1000,"heavy",1.04183122231081,0.459050911924613,0.25978796607341,NA,0.0930344943842521,0.0158050845342251,0.10041663149966
64,1000,"heavy",1.08921150181789,0.491841803390484,0.277456034730211,NA,0.101839977989455,0.0198846959883091,0.108769768305548
65,1000,"heavy",0.965967396316484,0.52191301639805,0.435301800272683,NA,0.10063351485599,0.0204217890628658,0.102045270600033
66,1000,"heavy",0.91256310864329,0.512218272575924,0.357398305231244,NA,0.0974850793868693,0.0186221963340866,0.102109757345597
67,1000,"heavy",0.980910791704089,0.531346602167147,0.174633981121771,NA,0.0932449103932101,0.0175170638646332,0.0996784277461622
68,1000,"heavy",1.04153771201694,0.506340979830451,0.188866855645519,NA,0.105573746856384,0.0197663172864624,0.112579198168738
69,1000,"heavy",0.926465772142182,0.528859275975017,0.199798672462774,NA,0.0989076783931732,0.0199830249804849,0.102961433203294
70,1000,"heavy",0.898596430570385,0.539981586600976,0.260013631491813,NA,0.0970618132333582,0.0198845143965977,0.101049490569651
71,1000,"heavy",1.1232191881329,0.488098667061475,0.166105186587579,NA,0.0914331157610714,0.0164951430127176,0.0956458224739199
72,1000,"heavy",0.8911062637423,0.496490597990913,0.571947001745617,NA,0.105767609639862,0.0198308978141576,0.101427149427741
73,1000,"heavy",1.10679702899526,0.482795303319887,0.183475847507501,NA,0.0955228891142155,0.017880320305464,0.10149750100789
74,1000,"heavy",1.18007625997087,0.481766506634802,0.249655661164418,NA,0.101096432899702,0.0190829605536805,0.108065396445147
75,1000,"heavy",0.871608468927751,0.524328563617885,0.276735534090622,NA,0.0969785166610582,0.0185644781643672,0.102162329629678
76,1000,"heavy",1.14641520356222,0.438794789080606,0.40413439833955,NA,0.0962968112755609,0.0160734244164013,0.101640443438516
77,1000,"heavy",1.11802173602068,0.456842716713272,0.445234819422729,NA,0.0986002802489285,0.0177989622638175,0.104784196709907
78,1000,"heavy",1.00070249473314,0.516772303294884,0.0912961171675519,NA,0.091308117962532,0.0170837117277095,0.095710908057751
79,1000,"heavy",0.987329394900643,0.501694321296995,0.328942688830599,NA,0.095610822055724,0.0167896869614692,0.101679487580137
80,1000,"heavy",1.06255728188214,0.479174096270805,0.319653630502138,NA,0.098549869971402,0.0177550136506822,0.105543093345575
81,1000,"heavy",1.12631427706738,0.490078855479048,0.084842893624573,NA,0.0838256340070072,0.0167837213256808,0.0953228859472767
82,1000,"heavy",0.981894985216749,0.516315697140895,0.355580302752184,NA,0.101841854780196,0.0197108440272328,0.0999229371983663
83,1000,"heavy",1.00742902940408,0.51520567834322,0.06961707349698,NA,0.101706340838238,0.0189971744528492,0.10986823831006
84,1000,"heavy",1.03464067070076,0.503590386594257,0.12272814675943,NA,0.0985700404713904,0.017900748579736,0.103237899033478
85,1000,"heavy",0.880069725583067,0.514216428056134,0.387369231607862,NA,0.105701726322313,0.0193339150210588,0.112574606079603
86,1000,"heavy",1.00206110275092,0.475616219378798,0.362509971980192,NA,0.0906745589998104,0.0167794416079543,0.0915109788892403
87,1000,"heavy",0.986336200581882,0.496462287569139,0.361888434198285,NA,0.0982455939697003,0.0188101961115457,0.0983103858571599
88,1000,"heavy",1.03178185262202,0.518328516134848,0.188405893495776,NA,0.0940802795360946,0.0183683530674647,0.102118208078178
89,1000,"heavy",0.990130357192423,0.483967470122528,0.250889303527124,NA,0.0966881761585519,0.0181964660369427,0.102757513887438
90,1000,"heavy",1.12932576668215,0.494418554761732,0.114172303447829,NA,0.101383348206488,0.0183108491452662,0.111046756596701
91,1000,"heavy",1.03419192945119,0.507195236092017,0.335518560559469,NA,0.100712839819326,0.0206909774403809,0.10743113909874
92,1000,"heavy",1.05122839234136,0.478620646096045,0.213371176888158,NA,0.089821097754994,0.0158968075964122,0.10467474234765
93,1000,"heavy",0.961651033403054,0.477344692350794,0.316945051773085,NA,0.0878274197184813,0.0156316136450951,0.092936213385814
94,1000,"heavy",1.09676389735183,0.47563503339446,0.25252390063355,NA,0.0968242868242012,0.0169760980630885,0.102294003888836
95,1000,"heavy",1.07622186175904,0.502186132733371,0.196242536187048,NA,0.103584165887337,0.0208617380890468,0.116287588474913
96,1000,"heavy",0.986252224286093,0.463639688171513,0.184163944500522,NA,0.0902982673219836,0.0148468605186738,0.103363472750313
97,1000,"heavy",0.960378422790752,0.520498057605935,0.31149905123827,NA,0.0961127780688861,0.0192483595502703,0.100332806397433
98,1000,"heavy",1.07228280304141,0.505477414655253,0.30372552411659,NA,0.105882368302806,0.0202536215603599,0.117483570588447
99,1000,"heavy",0.990459579847057,0.527430652982401,0.162796008335277,NA,0.0939563902926613,0.0186173336149898,0.10001386390882
100,1000,"heavy",1.18001070122572,0.442157485859233,0.0444217647322448,NA,0.0862616596698363,0.0135769872356559,0.0941595399642509
1,2500,"heavy",1.01321887906666,0.49149917496247,0.267970742006001,NA,0.0630567617701392,0.0118941899253425,0.0667771050377735
2,2500,"heavy",1.00822402415481,0.496729651877486,0.209827373590104,NA,0.0612267796146414,0.0111251493942161,0.0651228220301161
3,2500,"heavy",0.92410895558772,0.509411932522412,0.241422598211993,NA,0.0616398780824663,0.0113740708516815,0.0641072844841165
4,2500,"heavy",0.952876851031098,0.509678509308067,0.287601129468814,NA,0.0629789306269861,0.0122429090138201,0.0641383269030663
5,2500,"heavy",1.01529299858085,0.493511726467735,0.26979048091059,NA,0.060190419258954,0.0108623705142418,0.0628916015441647
6,2500,"heavy",0.962547395728697,0.496289156930693,0.289293190124799,NA,0.0640451991599101,0.0116394550471905,0.0662225387436589
7,2500,"heavy",0.912595491306897,0.523093739478494,0.317924019289195,NA,0.064581975431806,0.0125284996747799,0.0658165635947124
8,2500,"heavy",1.04294383345073,0.483683195208206,0.222299728062551,NA,0.0612579412087687,0.011049733201767,0.0644349305728133
9,2500,"heavy",1.04585217295519,0.49267861066756,0.192474835388677,NA,0.0607955637220216,0.0110183170530505,0.0663313608816965
10,2500,"heavy",0.882715811709206,0.515052856612481,0.336946447939912,NA,0.0641744305760983,0.0115760812225407,0.068520966031626
11,2500,"heavy",0.995496665262283,0.498963635473893,0.306869421411856,NA,0.0629824955215615,0.0117548574274123,0.0680038326033395
12,2500,"heavy",1.03682074063393,0.492040216903854,0.253358383069902,NA,0.0624064743844961,0.0111118173765742,0.0642536227634467
13,2500,"heavy",1.04194201454258,0.486317997640715,0.184778957138918,NA,0.0601342967258431,0.0110679278875023,0.0667688398912308
14,2500,"heavy",1.1134364124908,0.481513404229952,0.152684589284206,NA,0.0586988746153652,0.0109433462704754,0.0632777098840692
15,2500,"heavy",0.991754650068261,0.481807481989603,0.348725960043773,NA,0.0658018879291145,0.0120195578628278,0.066248682126421
16,2500,"heavy",1.052728139472,0.482296691209302,0.255063780223787,NA,0.0631060810956844,0.01145200077635,0.0648266115829602
17,2500,"heavy",1.01665850293689,0.507145018132963,0.232381713780317,NA,0.0606865684491918,0.0117419558051354,0.0632746795082286
18,2500,"heavy",0.943850374073479,0.517262476063822,0.405170338226751,NA,0.0634969498168339,0.0122419232698273,0.0660955920042597
19,2500,"heavy",1.05065636192642,0.479420390519856,0.197011852461949,NA,0.0601296939142461,0.0108079243526426,0.0642260004763292
20,2500,"heavy",0.939372596754818,0.521441885991517,0.1599860074817,NA,0.0626196902785032,0.0118137563306133,0.0659973587800753
21,2500,"heavy",0.93056546073199,0.500138184153405,0.256121748341484,NA,0.0582648430369078,0.010509985299945,0.0603172847537533
22,2500,"heavy",1.02361442104843,0.494984249631676,0.320234795819853,NA,0.0601624244608285,0.0116619883933841,0.0635461056644233
23,2500,"heavy",1.09410159514253,0.486151297089306,0.236307534957541,NA,0.0594634021853263,0.011279204646734,0.0630422802603276
24,2500,"heavy",1.0168258130878,0.494065399959438,0.220419060432601,NA,0.0623120237356334,0.0119239862996466,0.0655282045100724
25,2500,"heavy",0.892935296423742,0.517666821576508,0.283893134993375,NA,0.0649537197355674,0.0118344777177546,0.069868024516031
26,2500,"heavy",1.02262340683933,0.490498960711298,0.312966693060228,NA,0.0627449291267803,0.0117222311045587,0.065153134244072
27,2500,"heavy",0.928775358385016,0.503167295500929,0.263531023312519,NA,0.0646879814108543,0.0118342679151819,0.0667269467113553
28,2500,"heavy",1.04454712453312,0.490263368764981,0.173801991301223,NA,0.0579790575140423,0.0109592952450347,0.0636287376002052
29,2500,"heavy",1.00636726192682,0.516868985335817,0.136389018574147,NA,0.0592767031014883,0.0113879807837993,0.0629752079692825
30,2500,"heavy",1.07979187165353,0.489792104863642,0.250151962602645,NA,0.0605710631908395,0.0116193743590644,0.0654071758795823
31,2500,"heavy",0.892211969436205,0.525462171350117,0.333158361186811,NA,0.067458789425068,0.0131693649635654,0.0663008551552019
32,2500,"heavy",1.11536583895623,0.485317049683188,0.184815856593704,NA,0.0580520240667588,0.0109452314526978,0.0625348651864893
33,2500,"heavy",0.999983296477251,0.505783571470522,0.203027226714999,NA,0.0607256039030089,0.0111625356644482,0.0659531004480927
34,2500,"heavy",0.974075120830623,0.506976270407784,0.220104937553662,NA,0.0606379136183714,0.0112770885888542,0.0639120417300802
35,2500,"heavy",0.993660333301112,0.526391115913085,0.20133102347658,NA,0.0655189802378768,0.0124656603333618,0.0691661025757215
36,2500,"heavy",0.985166642920587,0.513756807962574,0.265328786405859,NA,0.063434718210059,0.0120959347599663,0.0623953590739218
37,2500,"heavy",1.07056349198118,0.494565836882827,0.136011042198317,NA,0.0605343192597139,0.0113067044981089,0.0665561641903867
38,2500,"heavy",0.962318575384633,0.496940242024784,0.310385055132154,NA,0.0623688061419469,0.011360057058139,0.0620859578358886
39,2500,"heavy",0.884252798121257,0.512736640432605,0.371905120812381,NA,0.0609465306587685,0.0107997130529642,0.0636963956967589
40,2500,"heavy",1.06585112776198,0.489567686947354,0.276353784152994,NA,0.0638946711753677,0.0117559366440455,0.0669525327830577
41,2500,"heavy",1.07824343478673,0.495794429972756,0.267990447010123,NA,0.0611194335032706,0.0116734171254088,0.0625838777850932
42,2500,"heavy",0.985523400035163,0.509706440542109,0.233007135936565,NA,0.0629454676619853,0.0119398163791495,0.0641965923778236
43,2500,"heavy",0.922895321641385,0.506142520339842,0.419671709349807,NA,0.0628686209001973,0.0119533484327124,0.0640539525829345
44,2500,"heavy",1.10077288327361,0.501165415098427,0.0983792882754216,NA,0.0600786935090106,0.0115156005840485,0.0662262127795958
45,2500,"heavy",1.08920463017051,0.473330453381517,0.207995024177815,NA,0.0598063306582985,0.0112540579039654,0.0650488481765645
46,2500,"heavy",0.991978456332903,0.496013113672271,0.298156649406139,NA,0.0598473139241378,0.0109303979906484,0.0633355633194814
47,2500,"heavy",0.986959356246211,0.506230066597752,0.191290033189373,NA,0.060794950949576,0.0116071169310044,0.0634958467416259
48,2500,"heavy",0.951904659206025,0.505018703360408,0.34939367323091,NA,0.0691883170722987,0.0123039656531162,0.0720295635253295
49,2500,"heavy",1.08066416460218,0.486942322350385,0.214183614997317,NA,0.0612709268710713,0.0111082805791451,0.0652557279021035
50,2500,"heavy",1.0356497938375,0.493679516734829,0.17921029840504,NA,0.0562600595291247,0.0104886087529469,0.0608711745901975
51,2500,"heavy",0.945103693808132,0.501230139327994,0.296217110411767,NA,0.0613356747639853,0.0114457476431921,0.0645547550777441
52,2500,"heavy",1.0095055512295,0.493816730770718,0.2857665993584,NA,0.0601299815324815,0.0111002157945343,0.0624612956403287
53,2500,"heavy",1.07216693155203,0.465272769395818,0.238366950102779,NA,0.0574785276653142,0.0104173920833176,0.0607004467936494
54,2500,"heavy",1.04458303279729,0.48508197424193,0.235860982441179,NA,0.0609823875097581,0.0110834788793244,0.0663019635453841
55,2500,"heavy",0.877816595543859,0.535393438723668,0.245186192812317,NA,0.0631216024694263,0.0123206102124319,0.0628057088666867
56,2500,"heavy",0.932482710707683,0.527771376458673,0.191662812566317,NA,0.0625702071841592,0.0122726499192782,0.065096266915423
57,2500,"heavy",0.96409120451033,0.493385722548977,0.363980858946931,NA,0.0639116504822934,0.0117568032936646,0.0652128139080172
58,2500,"heavy",1.04743847415431,0.491861110696949,0.17393924006428,NA,0.0618375285401965,0.0114393908348476,0.0646283654060947
59,2500,"heavy",0.950040579489184,0.525695626551021,0.239411421444524,NA,0.0648925020850983,0.0119632564453698,0.0659909706044385
60,2500,"heavy",1.03262939253377,0.491767746781774,0.234335212442413,NA,0.0636597561476598,0.0113161404571848,0.0677959680168001
61,2500,"heavy",0.998387003279461,0.495127437758211,0.354145137622391,NA,0.0636475403090129,0.0121954867419376,0.065879630918536
62,2500,"heavy",0.987639488052689,0.500513578831368,0.320458273979395,NA,0.06742677570377,0.0127035439210971,0.0698897523816557
63,2500,"heavy",0.986478817517369,0.488812363476726,0.309879786863848,NA,0.0616446993375995,0.011471807728493,0.0644984290910869
64,2500,"heavy",1.04088484123237,0.487796758981473,0.318238856840121,NA,0.0649182066911132,0.0117352302055033,0.0674051078931804
65,2500,"heavy",0.97225122194917,0.502967833727704,0.131453214238412,NA,0.0635901708503978,0.0116758028857463,0.0668442456272609
66,2500,"heavy",0.901939323268835,0.512832768979872,0.269343123809272,NA,0.0629266932537797,0.0117748341576554,0.0640315309908037
67,2500,"heavy",0.958836062240889,0.524764665376911,0.209397647362331,NA,0.0636729407673895,0.0121100545100502,0.0640478264735463
68,2500,"heavy",0.938874494772406,0.51422909114115,0.187459906166369,NA,0.062600399664111,0.011662272439756,0.0654701383868199
69,2500,"heavy",0.992727529713708,0.499672717731887,0.219978013593586,NA,0.061769850725988,0.0115364952476274,0.0665864836732217
70,2500,"heavy",0.933692587620796,0.51332245738007,0.38704891021143,NA,0.0643460703291595,0.0127693199641425,0.063915836962849
71,2500,"heavy",0.920162512523051,0.514842138485617,0.29347542860726,NA,0.0633789756373099,0.0113236053288851,0.0668801520576797
72,2500,"heavy",1.04896984181963,0.47809951001934,0.323987019655425,NA,0.062467720969776,0.0118225971629949,0.0655813111725969
73,2500,"heavy",0.977239869993491,0.499382268985703,0.362523001194217,NA,0.062031806344522,0.0121444348052296,0.0640327879339966
74,2500,"heavy",1.02722067384932,0.49273092266793,0.30671260868691,NA,0.0596733162584471,0.0113480379436815,0.0638349904348139
75,2500,"heavy",0.961427358788873,0.50788895775315,0.274084350924331,NA,0.0628205639685238,0.0114424993653695,0.0639740059152686
