"sim","alpha_lognorm","beta_lognorm","gamma_lognorm","se_alpha_lognorm","se_beta_lognorm","se_gamma_lognorm","aic_lognorm","bic_lognorm","alpha_loglog","beta_loglog","gamma_loglog","se_alpha_loglog","se_beta_loglog","se_gamma_loglog","aic_loglog","bic_loglog","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","aic_expo","bic_expo","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","aic_weibull","bic_weibull","alpha_pwe","beta_pwe","gamma_pwe","se_alpha_pwe","se_beta_pwe","se_gamma_pwe","aic_pwe","bic_pwe"
379,0.922182784314387,0.562564427092103,0.225765966776903,0.101195295284281,0.0775999276588513,0.0865838952698006,1252.87158042174,1267.59484625869,0.937986019572082,0.545868662020981,0.224368801385422,0.101002869380874,0.0756580831688919,0.0868196201986842,1271.38718067743,1286.11044651437,1.02115679173513,0.443177228996931,0.210235735734118,0.100662965495169,0.0739545718889296,0.0862737662405963,1949.62108492209,1959.43659548006,0.905716255376301,0.574755065624329,0.230199984995871,0.101522660589032,0.0787112433188058,0.0853839231124132,1393.90383101061,1408.62709684756,0.920535160589846,0.561618733945363,0.228169732676378,0.10212087603778,0.0776321510428065,0.0858287027019234,1370.55731674912,1424.54262481792
380,1.01330818094898,0.514477935849118,0.267310323622031,0.0896673506624168,0.077903595107944,0.106760135282121,1274.35074953677,1289.07401537372,1.02639357439651,0.499689094413172,0.268139557243305,0.0884713998432916,0.0771962653450821,0.10731818172149,1300.43033503168,1315.15360086863,1.09818257650325,0.409626183294119,0.273336395199909,0.0872835432606947,0.0746548069546024,0.111482790503951,2002.44413701754,2012.2596475755,1.00398742442047,0.522914225150589,0.266841854642548,0.0916620594486423,0.0788727989463101,0.106580572414796,1397.2297432129,1411.95300904985,1.01147119018423,0.5158024313217,0.266539077036263,0.0904812090785103,0.077841522027786,0.106497933294706,1433.07413314906,1487.05944121787
381,1.11355394509855,0.377630740257551,0.197748982362549,0.135065106374873,0.0878058271110426,0.0907794612668593,1255.72879218647,1270.45205802342,1.12056882219875,0.369028164797731,0.198582647898547,0.134177494108377,0.0863462680273762,0.0912379370457585,1264.81091173007,1279.53417756702,1.17043657439396,0.300324814211409,0.204520548068744,0.130466523361827,0.0752832170920507,0.0912286843475925,1996.18862344498,2006.00413400294,1.11059487313538,0.380490974429339,0.196781519959711,0.137600311501278,0.0901209988783438,0.0901094370130889,1391.1891656771,1405.91243151405,1.11425795815315,0.376960101472137,0.197753829105862,0.135779070322165,0.0884755382889075,0.090381667930814,1395.66587425371,1449.65118232251
382,0.945114649886668,0.534549445640081,0.199231756067002,0.100937230267936,0.0750806481058007,0.0999093242694734,1282.9575444136,1297.68081025054,0.965356173958497,0.511504367876814,0.201761895977232,0.0985730429249717,0.0730411052629406,0.100122414280653,1307.51924425827,1322.24251009521,1.03224350592063,0.423180908704006,0.2012849964952,0.0957219544577217,0.0611788556227348,0.102418849285463,2012.45913125689,2022.27464181485,0.934620480131823,0.54335484941461,0.201793793633349,0.104040833183133,0.0774828872581435,0.100762881347136,1423.50795631947,1438.23122215642,0.940843005786154,0.536800753931767,0.200223989020352,0.10218661642678,0.0756200547744952,0.100264978874287,1433.48290602321,1487.46821409202
383,1.04942572654441,0.425459480419608,0.277210807261756,0.0975275372009199,0.0768963049842774,0.0858604787731758,1300.68846015096,1315.4117259879,1.05668076459643,0.414469948629864,0.279090301305399,0.094938915430791,0.0749210660684107,0.0857393560183741,1325.97185547028,1340.69512130723,1.09914242295795,0.349514574088741,0.283189035516161,0.0882598853738249,0.0648520225680962,0.0856345946006154,1999.98948975913,2009.80500031709,1.04262182339848,0.433889705727574,0.277548132751412,0.101001302756731,0.0799108884438032,0.0864354421056321,1389.97166617792,1404.69493201486,1.04557385091878,0.430035226928182,0.277470887253458,0.0994041084654339,0.078616482796896,0.0861417221105455,1412.23240655115,1466.21771461995
384,0.95975971936086,0.498269989519421,0.280370791322287,0.155969420950639,0.114660988303184,0.10234575160357,1184.39303523539,1199.11630107233,0.980623010041026,0.47438509220336,0.283030071384203,0.153441323457497,0.111175154072259,0.1024476938643,1203.03791625164,1217.76118208858,1.0493153149196,0.381180524921178,0.285106013398798,0.146872144217626,0.0943753498588469,0.0989875256424175,1913.28043420866,1923.09594476663,0.939428964364163,0.518317761049062,0.280094985666936,0.158794926381924,0.118722390352863,0.102814558569196,1285.94442989426,1300.6676957312,0.95298465028595,0.505130789155382,0.27908160457994,0.157366159284049,0.117752492173344,0.102920261710681,1319.31009002334,1373.29539809215
385,1.09116979626974,0.443542602127193,0.231366998560547,0.0962906765271617,0.0667113195879025,0.0899703422346506,1284.21553806914,1298.93880390608,1.10874290616653,0.425667853950548,0.230559368946966,0.0951988172654247,0.0650129848749729,0.0900579827983882,1284.8060919919,1299.52935782885,1.13683233335894,0.374928203014147,0.229029456006188,0.0943311050708955,0.0585467688999912,0.0915240265060432,1986.71682324309,1996.53233380105,1.07540249477303,0.457301819374997,0.233366294648513,0.0972639275498078,0.068069936626039,0.0901959909904372,1435.78005255795,1450.5033183949,1.09363299960752,0.440322016486848,0.230378236101479,0.097018532311996,0.0673988110585626,0.0901560205170448,1393.91267172522,1447.89797979402
386,0.903659191986831,0.499978907360897,0.39408021025656,0.10653297984866,0.0697019874115593,0.0904256578312021,1261.75506013853,1276.47832597548,0.914008779852521,0.487210937547838,0.395417909420808,0.107580589419872,0.0701502970911895,0.0908721096292058,1281.54634536723,1296.26961120418,0.985519279172383,0.398096355535056,0.391775750637354,0.110734184405842,0.0675294605662611,0.0919093033206094,1990.93978496804,2000.755295526,0.904087007923957,0.499625611302153,0.384177289453483,0.10697219363867,0.0694648797531019,0.0910815373177285,1463.35820444594,1478.08147028289,0.906423589558258,0.497707358414536,0.389276871762623,0.107637900981453,0.0704169637748418,0.0910692303858153,1427.73374201922,1481.71905008802
387,0.854659675060974,0.566968085324498,0.403132954232991,0.108024966084619,0.0702986112837285,0.0818991673905927,1270.26210003391,1284.98536587086,0.867629185304579,0.552279532515291,0.401101610882769,0.106411176822331,0.0689429648006814,0.0817475277439962,1295.2752960562,1309.99856189315,0.945725287233823,0.456301439098753,0.394225134826148,0.109357679411304,0.0640399365341903,0.0817279010199984,1990.610214954,2000.42572551196,0.847518145870496,0.57192810954458,0.40535171746593,0.111964108426985,0.0713006433096893,0.0828287815355718,1420.73464971992,1435.45791555686,0.857060671282735,0.563141037179491,0.403069909478523,0.108120811325818,0.0694074625446972,0.08233643991513,1412.77302613567,1466.75833420448
388,1.02590666439226,0.494690861780618,0.280436459277069,0.128918848178506,0.0946332733579172,0.0947205058906122,1247.30788049788,1262.03114633482,1.0333594868173,0.485488613559568,0.279198676659046,0.127150881591887,0.0924974129554369,0.0943860276980207,1255.15144317918,1269.87470901613,1.08648002706778,0.40920713042996,0.282374130803029,0.126039268398472,0.0871454165562324,0.0929607713333643,1960.85397191962,1970.66948247758,1.01899490669679,0.501057654032127,0.281515572121674,0.131235721931597,0.0969069732825495,0.0954151610016052,1366.38861950825,1381.1118853452,1.02544674611716,0.494691130661286,0.279961142187422,0.128875956476711,0.0944989396922302,0.0943798474860324,1365.96789533732,1419.95320340613
389,1.11706086143814,0.47950727168998,0.116045681744355,0.0956600274649745,0.0699585902639082,0.0935773126768172,1277.59985688784,1292.32312272479,1.13100232347626,0.461231914748992,0.119526295067854,0.0924507545384032,0.0669857956057765,0.0928669829176569,1296.43552495382,1311.15879079077,1.18042266284646,0.392131219515443,0.115368208960136,0.0876040329711222,0.0580166466695979,0.0927206523864341,1978.3832898562,1988.19880041417,1.10477330657979,0.493034379397589,0.115140854475502,0.0993059360856805,0.0728250294121942,0.0933838235500475,1373.30130599162,1388.02457182856,1.11157294266707,0.484721937621,0.116494417500347,0.0969696496514393,0.069968902706366,0.09280518186009,1405.44409604257,1459.42940411138
390,0.990529669486732,0.477168141297837,0.264130480116992,0.107561617986659,0.0782957085663006,0.0905717405854481,1268.31571175819,1283.03897759513,1.02068408730295,0.449218614032978,0.262996439014722,0.0987731212471725,0.0708711697264406,0.0899490655356833,1263.32155436708,1278.04482020402,1.05651360324375,0.384805189054366,0.259394808181966,0.0988841025362458,0.0675533676690312,0.0891641382386638,1954.18304174035,1963.99855229832,0.974648579109973,0.488779149066394,0.264724870169261,0.113224359412731,0.0825680199825658,0.0926187788993278,1449.24545563574,1463.96872147269,0.989787577594848,0.475956650714863,0.264818783137867,0.108435499883516,0.0785318441638315,0.0925355303147606,1394.91377880322,1448.89908687202
391,1.00964123456859,0.486057770400116,0.32818007599736,0.104217813103074,0.0790854709418761,0.0852232592692942,1183.70202276897,1198.42528860592,1.02655584459547,0.465884337253242,0.32978227414842,0.101066343902372,0.0754716288229419,0.0853517204596575,1207.57902035529,1222.30228619224,1.08118280450872,0.385145029455597,0.331981296357912,0.0889511363837227,0.0588108698789497,0.0868708964278758,1894.10330344016,1903.91881399812,0.993579536220761,0.500635262837804,0.329769466991792,0.107753165304171,0.081987743373596,0.0840477182625239,1314.40430836124,1329.12757419819,1.00560787318441,0.488724286753731,0.328430590567559,0.105585080320537,0.0800749781179629,0.0843463513879704,1338.9435542854,1392.9288623542
392,0.911742836524853,0.543123781091877,0.348876462592714,0.0841316040136096,0.0636808895326795,0.0893438684453786,1311.30204443059,1326.02531026753,0.91714262383363,0.535865751236842,0.348995313773628,0.0834593255552884,0.0625449358443133,0.0897495724416746,1322.35192984388,1337.07519568083,0.967762390191261,0.456201873182324,0.365107620538314,0.0833490549040135,0.0587640802986977,0.0893925270506386,2037.57538644655,2047.39089700451,0.909283851345833,0.54371694451452,0.351612818412954,0.0851573433303581,0.0646139948854424,0.0882284205054135,1425.94871814122,1440.67198397817,0.911491205177824,0.542720656111799,0.34972835112928,0.0842196712512654,0.0638415422433693,0.0888499454657852,1432.59718010958,1486.58248817839
393,1.00762573235676,0.502121022203481,0.326646479451584,0.110753071776545,0.0927294092563115,0.089330941623197,1220.2237058065,1234.94697164345,1.0139069927788,0.492953320570714,0.325805805692136,0.108410390210934,0.0880832927810447,0.0892813947776445,1239.62611900836,1254.34938484531,1.09083469165355,0.395885551723261,0.329844202262979,0.106128992192912,0.0773708021898523,0.0903917503583867,1972.93306803497,1982.74857859294,1.01045198736673,0.500963758386283,0.328068753336939,0.112397440136055,0.096317927146944,0.0892526594764242,1300.5687242556,1315.29199009255,1.00841333595083,0.502503225750996,0.325860436415096,0.111232841345831,0.0944561374570152,0.0898225426375223,1344.85111400754,1398.83642207634
394,1.00819669536638,0.484863753755007,0.247721010495177,0.107691022338559,0.0863111667347143,0.101287040552429,1238.05640122098,1252.77966705793,1.02273249747373,0.468801573495133,0.247025256222866,0.105225525259794,0.082538392177796,0.100663008375181,1252.43885752231,1267.16212335925,1.06650449008096,0.393338299912402,0.250750927791036,0.101291292795491,0.0695128639557237,0.101210359705416,1966.31481511665,1976.13032567461,0.990460032923742,0.500075872347098,0.250933013391543,0.109271061314756,0.0885521239049242,0.10100461808386,1342.90098202468,1357.62424786163,1.00434179107643,0.487773214691627,0.247401537475788,0.108447041863884,0.0874465078119596,0.101112049149332,1357.08222004567,1411.06752811447
395,1.06738880202187,0.531187191189461,0.0811966691582152,0.112985482807934,0.0953844205309573,0.0961168536036493,1279.39949592692,1294.12276176386,1.07710419518052,0.518860342655618,0.0814608845973244,0.110040560383348,0.091344957952398,0.0961599993771762,1291.55378437137,1306.27705020832,1.13895812356014,0.424972891195547,0.0874282860897992,0.105735598379339,0.0785620096172897,0.0971003930569868,1974.75151206334,1984.5670226213,1.05833540732716,0.539401881840636,0.0834866218056216,0.115570108887979,0.0982827855289714,0.0966368282746694,1396.85913676572,1411.58240260266,1.06804246333002,0.530845897785425,0.0799833329351564,0.112236945988224,0.0945642469650086,0.0965005220912955,1407.87209846757,1461.85740653637
396,1.04491965694203,0.467335109285802,0.247054828173959,0.110906270583774,0.0846426254158548,0.0677702450813716,1153.81271735364,1168.53598319059,1.06440568977488,0.446818527403817,0.248415380821505,0.111022857794144,0.0830448425339795,0.0682000978254556,1163.08163944728,1177.80490528423,1.15128218802788,0.338674446359378,0.245330102279988,0.0994500270692773,0.0668572900171211,0.0693965167751492,1915.24209641343,1925.05760697139,1.02645471267946,0.483939939658184,0.246137434190546,0.110776282578246,0.0862282197091199,0.0675252878506747,1272.82686976648,1287.55013560342,1.04966859683412,0.461688375028941,0.246910102836592,0.108345716847773,0.0825930449262266,0.0679395682583436,1271.58918567012,1325.57449373893
397,0.815033966634211,0.624574904784727,0.244782157601907,0.127733074297637,0.0786380615386315,0.0936928991772647,1361.5544504283,1376.27771626525,0.840779848027001,0.597049726393021,0.246754255416069,0.125826828380388,0.074511982393713,0.093997291659714,1375.551130036,1390.27439587295,0.876435151022024,0.529740353200022,0.246911288382146,0.133086516819219,0.0783433471520986,0.090306125787568,2011.12171058018,2020.93722113814,0.796303323426843,0.642655984661215,0.241665438108351,0.128732991457201,0.0814378401530123,0.0931703184387709,1503.53555828293,1518.25882411988,0.817187519082179,0.622860111527022,0.24092088771334,0.127044045931441,0.0780786694887014,0.0938486874700029,1478.48797876977,1532.47328683857
398,0.9102983486978,0.525391198270881,0.250928946496931,0.104330057317605,0.0733446744990613,0.095800662925902,1331.76477545052,1346.48804128747,0.926341884028894,0.506812365956106,0.251571552714711,0.101744932624367,0.0690884738379907,0.0954423904094358,1358.11352512652,1372.83679096346,1.00879799068798,0.407231029612602,0.254370248447635,0.0903898496405715,0.0606151609922816,0.0949867385282198,2019.39944168935,2029.21495224732,0.90022499531454,0.536255088640652,0.247278805714343,0.105232925776528,0.0761529126468276,0.0961694049083004,1454.44431508815,1469.16758092509,0.906124980825546,0.529650669104467,0.248732970239197,0.103994007897559,0.0737391830361689,0.0962507654359225,1490.50115406597,1544.48646213477
399,0.984226261167269,0.534435918083488,0.236038936762197,0.120991060293267,0.0932790766287791,0.120011584059562,1270.34518543886,1285.06845127581,1.00539618100109,0.510922458813392,0.237528468657122,0.122088344744427,0.0920472322120553,0.120581357135028,1288.52030966751,1303.24357550445,1.07382631897424,0.423214371465765,0.236990408423687,0.122965086468888,0.0856957280301415,0.123368712915573,1982.06887574997,1991.88438630794,0.968165200137368,0.547633864228467,0.240226531653321,0.12062885665766,0.0938788571847205,0.119416878416007,1399.46902232288,1414.19228815983,0.980025656689633,0.536438095414771,0.238020355413863,0.121156361954948,0.0930004868237516,0.119687045013685,1397.63898399147,1451.62429206028
400,1.03147774954682,0.476888504521389,0.24834284713336,0.118174474694822,0.0927877069877695,0.0940569372707238,1207.38647817645,1222.1097440134,1.05448691241186,0.45239863294704,0.249899268794748,0.116476144777551,0.0896241718739701,0.0948778099174091,1213.49283864086,1228.21610447781,1.10406268816783,0.382867782957593,0.240941216936836,0.108488974941199,0.0753134453487581,0.0954437180004535,1946.59721757248,1956.41272813044,1.0164881800695,0.490820554489704,0.247309927434507,0.120890740501792,0.0965928086720473,0.0934915300868733,1373.78926434212,1388.51253017907,1.03054462710583,0.47674786877271,0.24813618113059,0.120546101936248,0.095512075278151,0.0941389860781028,1350.05815587475,1404.04346394356
401,0.934959824484246,0.559548596387397,0.223324715007266,0.107350536861492,0.0717581534484527,0.0963775770127669,1289.86418592243,1304.58745175937,0.948306000603764,0.543684165793047,0.226418146390061,0.105263075216086,0.0690992579989765,0.0961643182556273,1287.92133887109,1302.64460470804,1.00161817741657,0.462207553923766,0.233691831592011,0.105433901671544,0.0608960344805622,0.0955162824325788,2007.98144020994,2017.79695076791,0.91919527157762,0.572903056629416,0.22400229385629,0.108778238461202,0.0731234588516339,0.0960153498302619,1425.73537245218,1440.45863828913,0.932929486778256,0.560119515277136,0.224471064614271,0.106400518183507,0.0705748055431768,0.0959074514992806,1402.48731929105,1456.47262735985
402,0.881917078062026,0.593581919777073,0.285925176488093,0.111792987240902,0.0997943764787327,0.090025287052412,1194.15134023516,1208.87460607211,0.893510089844394,0.579722937485715,0.28606059409034,0.108737375679929,0.095155764332502,0.0903885752785094,1205.13418728657,1219.85745312352,0.960090040196436,0.471794430661237,0.294474874999369,0.0989289785167183,0.0715073301902875,0.0872681405509514,1918.53905491407,1928.35456547204,0.872682998435379,0.60235246052272,0.283358484418342,0.114794400264054,0.103501956895572,0.0888320424814193,1332.12393889926,1346.8472047362,0.88113548610289,0.5940097576559,0.284221033213678,0.112390795872047,0.0999180574489638,0.089645280738432,1321.2116988126,1375.19700688141
403,1.05394094644239,0.5180426702565,0.167764770848161,0.101096167276288,0.0766372690555571,0.110236268428109,1207.49214348566,1222.21540932261,1.06547413510623,0.505044239144031,0.168611888305548,0.0993940385335894,0.0729427615835871,0.109683451136043,1214.30261218225,1229.0258780192,1.11121666914459,0.427925692176278,0.16509965548822,0.0893877342455822,0.0606128682341486,0.112064225787553,1944.08074585905,1953.89625641702,1.04277638260578,0.528253402323356,0.165965994908199,0.102942740079109,0.0802004383640545,0.110587281012429,1345.54364172097,1360.26690755792,1.05599990959265,0.515800941909974,0.165279057156976,0.101233016982791,0.0766095904838611,0.109871510112232,1334.01692223536,1388.00223030416
404,0.882848800509175,0.531282206460746,0.40796358056284,0.128114012845116,0.0901047511759827,0.11546578772684,1190.61406246626,1205.33732830321,0.891140201427363,0.521553761286155,0.405044044810617,0.125891971676524,0.0862909000376472,0.11568362985563,1213.80846312483,1228.53172896178,1.00289727278444,0.393274140902113,0.405759543794827,0.119389656713239,0.0723193035399302,0.113705404057518,1954.21973588083,1964.0352464388,0.881152197378332,0.533830385039351,0.407577296919095,0.129793161672037,0.0922637432608956,0.115001707161343,1287.72558428363,1302.44885012057,0.882958438444195,0.532421180099072,0.404957199767662,0.127902968181422,0.0901964987565348,0.115403413561856,1333.80185510836,1387.78716317716
405,0.908288478465134,0.538004318293957,0.377988689365437,0.126996162173875,0.0949204811858804,0.0798757463169525,1168.62988994393,1183.35315578087,0.925174142397191,0.519640862956036,0.378471537476648,0.12440600385146,0.0916143036979098,0.080022638307011,1191.18145613281,1205.90472196975,1.00407473439275,0.412576920428965,0.391638952786299,0.122242705555414,0.0813884297253992,0.0831396600215865,1941.55546881429,1951.37097937225,0.899205017655357,0.547637011532141,0.375118975134893,0.129033194939466,0.0972995527048826,0.0796539980365007,1276.12817995346,1290.85144579041,0.906469323800942,0.540487234836757,0.375701285222098,0.12777515287943,0.0957283368992346,0.0795494523421477,1306.35160450667,1360.33691257547
406,1.13491296758856,0.422900999910575,0.236774176855708,0.123302114883366,0.0821411287009456,0.0970753383845409,1262.09215661404,1276.81542245099,1.14453458337241,0.41152437599808,0.237617451586969,0.121461795863174,0.0800605961826368,0.096898887951517,1276.99525026407,1291.71851610101,1.16997999342641,0.360785095957092,0.240106176042519,0.119553375521642,0.0741729993596382,0.0981026073328899,1991.72615903173,2001.5416695897,1.12244533587625,0.43588248849968,0.232367797959491,0.122741529062631,0.0818046272586156,0.0975571344495024,1377.23722724094,1391.96049307789,1.13447661818466,0.423470755614432,0.234151361624935,0.122467909316751,0.080944839760343,0.0973531290030385,1398.81346515356,1452.79877322237
407,1.09845650896167,0.435280582115219,0.26841090003652,0.11027948301494,0.078559058624129,0.0848186219030728,1263.11141450904,1277.83468034599,1.10810175348317,0.423138830716131,0.269639108964746,0.107401138705085,0.0745170833973769,0.0849610235735236,1280.03422830742,1294.75749414436,1.15321818767554,0.358399652250237,0.267314228431659,0.108175131726285,0.0652494665727752,0.0883019136279426,1972.41650598464,1982.2320165426,1.09474366007902,0.439915404173474,0.262134858016429,0.113690929734833,0.0817336384819098,0.0844282961310465,1413.63137982161,1428.35464565856,1.10260923480455,0.431065527893848,0.26514311779125,0.11083233759347,0.079357218523109,0.0850046586315116,1417.29594261156,1471.28125068036
408,1.21339192796123,0.334633772673439,0.225805593061102,0.102804906438352,0.0629899081406241,0.0942961810657261,1199.05199289802,1213.77525873497,1.22900184208409,0.319226273609326,0.22682404735602,0.101990021211202,0.0622489640433493,0.0944625116743699,1203.36310327218,1218.08636910913,1.23616081821782,0.286057914740267,0.229337359745178,0.101170321347413,0.0534793039638222,0.0943441817554437,1958.44535823222,1968.26086879018,1.19789400691882,0.347602033975651,0.223904596576253,0.103960780777762,0.0637249656452433,0.0941480876193217,1366.61884838885,1381.3421142258,1.2166961127003,0.331493222353218,0.22359351221271,0.102706525206531,0.0626122922358262,0.0939477708237479,1330.35662075569,1384.3419288245
409,0.974940621776769,0.512597399162712,0.305676245140211,0.103190079978823,0.0723168434575196,0.0970984575731434,1261.53355122339,1276.25681706033,0.985717600847189,0.500103893560022,0.303835693423007,0.101875262060725,0.07050142073633,0.0972176456672462,1275.58384697662,1290.30711281357,1.0525600521721,0.41646895674095,0.297961448964967,0.0947807841054767,0.0612491244253667,0.0985427712188644,1950.98142500315,1960.79693556111,0.959018223872131,0.525452434555117,0.311028316322445,0.103203772053776,0.0730265632923217,0.0956114234095955,1331.44059216988,1346.16385800682,0.967449198946273,0.51832987946991,0.308689758761925,0.102436211157096,0.0722629797636532,0.0960239654991662,1381.27642667368,1435.26173474249
410,1.04011822841853,0.438627454812846,0.345492448105395,0.1152100612657,0.0819702688022154,0.106431304381477,1330.79124564624,1345.51451148319,1.05338315554575,0.421954215604767,0.348460485222664,0.114479470992536,0.080483146562403,0.106435084366224,1342.8160101612,1357.53927599815,1.0625322202062,0.382629491860858,0.360909539362245,0.114540022886089,0.0727441551947046,0.106636246840611,2002.988527087,2012.80403764496,1.02985859937454,0.449933519136253,0.342255307840007,0.116388039851038,0.0829553582121969,0.10768090178472,1467.80008394106,1482.523349778,1.03812769308901,0.438814989738693,0.346219721541626,0.115863948906731,0.0817265586940552,0.106213144441754,1455.7691809795,1509.75448904831
411,1.1056606708353,0.350557888628022,0.299916579798775,0.11490806657089,0.0741028487546907,0.0974917589958139,1317.07152436531,1331.79479020226,1.11341614036784,0.341316318731952,0.301267984917954,0.115208503275235,0.0732009838123462,0.0973086658071242,1336.67090359644,1351.39416943338,1.15152260822058,0.288454181131465,0.303432029168679,0.113492821910685,0.0657071523410019,0.0960368826861459,2031.36827510983,2041.18378566779,1.09535821402811,0.359809552822144,0.299444630752931,0.114254313410586,0.0740631585078459,0.0970723868080336,1422.58782880579,1437.31109464274,1.10290639144769,0.352791255805475,0.300116906683364,0.114111545837593,0.0730431292355465,0.0969474686728208,1462.29964352617,1516.28495159497
412,0.962981289016933,0.530361795024018,0.317023607199702,0.100106176032125,0.0815243983136724,0.0808055080906833,1212.18961704734,1226.91288288429,0.97608982087028,0.514040257346891,0.316351766795042,0.0979475531940255,0.0798690471305167,0.080717405525413,1235.0468919914,1249.77015782835,1.02850138948031,0.427558295281347,0.322857360213977,0.0965692904346602,0.0727421017650997,0.0815905848411522,1923.05621131986,1932.87172187782,0.951088008148424,0.542931326274384,0.316382543018378,0.100698714547234,0.0806722313120627,0.0817657204726743,1301.22197600875,1315.94524184569,0.956623532940932,0.536642159721957,0.316655896534194,0.100445809571443,0.0809866955844629,0.0817366113380277,1350.33746506854,1404.32277313735
413,0.895268612490644,0.55708557124101,0.304664051418206,0.0839638630116082,0.0659624974240769,0.093812182026712,1197.53728890219,1212.26055473914,0.927010198808695,0.523723050340167,0.305953088943875,0.0834373747841696,0.0637645660707007,0.0938065292485084,1205.6499111801,1220.37317701705,0.966924801862237,0.453157340680369,0.298990456197928,0.0809270297953321,0.0539250516471801,0.0956974896025373,1926.49545821097,1936.31096876893,0.879175072982098,0.573796492650013,0.299927543149733,0.0851673110097578,0.0686587407709025,0.0949091525630564,1352.4662691073,1367.18953494424,0.895651208673455,0.555605844215145,0.303384574159537,0.0857634557996161,0.064545757696317,0.0945369168045771,1329.75093061846,1383.73623868727
414,1.0228454452858,0.470818457695664,0.279517559171657,0.10807574502065,0.0783277361490034,0.0960128332100816,1333.81624039353,1348.53950623048,1.03772419380035,0.453796019345743,0.279495275128651,0.105267101811075,0.073042473928636,0.0954199351216053,1347.22168591682,1361.94495175376,1.06942741296086,0.394113456798079,0.28494039952921,0.0997633823027948,0.0657480796825742,0.0980877607882912,2001.61726121522,2011.43277177318,1.01131133344332,0.480157417707032,0.284322031008971,0.112205250514517,0.0825371475929968,0.0962601992951737,1456.33675008401,1471.06001592096,1.01840380206369,0.47423949237807,0.282631573106957,0.110799428306391,0.0808414559788829,0.0963769772171863,1463.56751934963,1517.55282741843
415,0.86303602478918,0.563637269984574,0.324307945167868,0.121065460689914,0.116279824392637,0.0991178153234698,1265.95976901653,1280.68303485348,0.880070718894294,0.544277487935191,0.326205019389279,0.115883113408413,0.109560326542143,0.0987403956651993,1270.76922281323,1285.49248865018,0.95072282362324,0.444984844442367,0.338870199035766,0.0979051240662606,0.0827232848187047,0.0965333167299653,1976.28115714949,1986.09666770745,0.843985890986732,0.583158331313578,0.32003119092493,0.126663811030237,0.123727512804147,0.100498363890105,1392.17559815541,1406.89886399236,0.859374830645091,0.56790578613307,0.321776816202653,0.123296599312262,0.119106591963968,0.0996621831957728,1385.04206305244,1439.02737112124
416,1.01691882452308,0.51982251098209,0.202713357585962,0.120101467363294,0.0865056788907207,0.101893703962971,1198.80026147466,1213.52352731161,1.02740000692473,0.507394445602615,0.202584329091117,0.118099373355131,0.0834564438229996,0.101512083646031,1213.91599528823,1228.63926112518,1.05388526850439,0.449542509389901,0.1954915582295,0.113831520017898,0.07762026495394,0.0982009895831488,1948.19261215473,1958.0081227127,1.00461384078145,0.531497593275148,0.201011112653612,0.121312959697586,0.0886525782164031,0.101015802998756,1321.12659395168,1335.84985978863,1.01600471548005,0.520603397084502,0.200081424260583,0.120293366881324,0.0864781532700551,0.101743655699486,1346.85424187117,1400.83954993998
417,1.11094270863387,0.461554206961185,0.123973999305373,0.131272081537133,0.0828334005704123,0.0903977959785984,1243.6452120513,1258.36847788825,1.12793359934553,0.441375732289562,0.127152565625796,0.128374643372932,0.0784831095307392,0.0903514250420154,1263.10862022751,1277.83188606446,1.22247591488467,0.330469018207685,0.123109558693357,0.117451600059274,0.0680452842724364,0.0903570915817665,1936.90544449857,1946.72095505653,1.10425527080064,0.469524609287703,0.120765442274685,0.131884702867257,0.0848180182855514,0.0905831255084329,1365.83410868487,1380.55737452181,1.11256582095483,0.460915648615737,0.120734937857038,0.131232803893203,0.0830974012018819,0.0905287176572719,1358.25551580777,1412.24082387658
418,0.971393104563247,0.531195935393557,0.23442720138468,0.114729046181522,0.083477409095019,0.0788558646633138,1279.54602378544,1294.26928962239,0.975835804548273,0.526022935012647,0.231507371111456,0.114416195976409,0.0825154942822256,0.0787888338252521,1288.46872942745,1303.1919952644,1.05964338754076,0.41631656534229,0.237068020616618,0.116184746098154,0.0767276931214271,0.0791502110579456,1977.46322870499,1987.27873926296,0.965491061206922,0.531356272568043,0.241471101157669,0.116421929403175,0.0848372082586367,0.0801278199071557,1433.19167411985,1447.9149399568,0.97388996748672,0.527444183283036,0.234185420577121,0.115423905347291,0.0837855149944404,0.0797738473595946,1422.93730712817,1476.92261519698
419,0.956847105480907,0.522797802039329,0.296913483416055,0.0965069094674616,0.0739233237259032,0.0979382262870447,1248.30335721576,1263.02662305271,0.97051946310323,0.507876652325268,0.29769797347554,0.0952633893933685,0.0695105394234359,0.0970303734297165,1253.27030838385,1267.9935742208,1.02051706622786,0.430412043103091,0.303056919593097,0.099818065701439,0.0729381304201774,0.097328426700133,1988.60627380749,1998.42178436545,0.947400912551587,0.529392836009222,0.296220852152077,0.0972551235886659,0.0760782956323209,0.0976863388143043,1429.1964999739,1443.91976581085,0.963294592868424,0.516624342844696,0.292351806968003,0.0960636633981967,0.072970427960913,0.0985465808962611,1396.74756974658,1450.73287781538
